fromNode,toNode,Confidence,InteractionType,Genes
xcb01100,xcb00920,14,Interact,"XC_0328; XC_0982; XC_0990; XC_0991; XC_0992; XC_0993; XC_0994; XC_1227; XC_1252; XC_1334; XC_2564; XC_2697; XC_3655; XC_4044"
xcb00630,xcb00900,2,Interact,"XC_0204; XC_2943"
xcb00626,xcb00680,2,Interact,"XC_0686; XC_0775"
xcb00770,xcb01210,5,Interact,"XC_0356; XC_0839; XC_0840; XC_0841; XC_3380"
xcb01100,xcb00450,8,Interact,"XC_0330; XC_0993; XC_0994; XC_1252; XC_1344; XC_2724; XC_2725; XC_3635"
xcb00630,xcb00380,5,Interact,"XC_0204; XC_2943; XC_3139; XC_3993; XC_4037"
xcb00626,xcb01100,2,Interact,"XC_0686; XC_0775"
xcb00770,xcb00270,1,Interact,XC_3380
xcb01100,xcb00261,8,Interact,"XC_0993; XC_0994; XC_1372; XC_1569; XC_1701; XC_2349; XC_2389; XC_2493"
xcb00630,xcb00640,5,Interact,"XC_0204; XC_2326; XC_2751; XC_2943; XC_3689"
xcb00626,xcb01110,2,Interact,"XC_0686; XC_0775"
xcb00770,xcb00660,2,Interact,"XC_0839; XC_0840"
xcb01100,xcb00660,7,Interact,"XC_0833; XC_0834; XC_0836; XC_0839; XC_0840; XC_1063; XC_1064"
xcb00630,xcb00650,4,Interact,"XC_0204; XC_0809; XC_1821; XC_2943"
xcb00626,xcb00010,2,Interact,"XC_0686; XC_0775"
xcb00770,xcb00410,2,Interact,"XC_2466; XC_2467"
xcb01100,xcb00521,11,Interact,"XC_1166; XC_1223; XC_1838; XC_1976; XC_2171; XC_3608; XC_3610; XC_3611; XC_3612; XC_3613; XC_3941"
xcb00630,xcb00670,3,Interact,"XC_0322; XC_1232; XC_3544"
xcb00626,xcb01220,2,Interact,"XC_0686; XC_0775"
xcb00770,xcb00290,5,Interact,"XC_0356; XC_0839; XC_0840; XC_0841; XC_3380"
xcb01100,xcb00500,46,Interact,"XC_0026; XC_0027; XC_0028; XC_0125; XC_0142; XC_0143; XC_0421; XC_0422; XC_0423; XC_0424; XC_0425; XC_0427; XC_0631; XC_0639; XC_0705; XC_1002; XC_1047; XC_1076; XC_1078; XC_1166; XC_1217; XC_1223; XC_1642; XC_1645; XC_1727; XC_1849; XC_1850; XC_1930; XC_1976; XC_2169; XC_2461; XC_2465; XC_2727; XC_2733; XC_2834; XC_3064; XC_3159; XC_3487; XC_3608; XC_3886; XC_3937; XC_3941; XC_4065; XC_4154; XC_4196; XC_4197"
xcb00630,xcb00020,7,Interact,"XC_0944; XC_2326; XC_2329; XC_2751; XC_3213; XC_3307; XC_3689"
xcb00626,xcb00071,2,Interact,"XC_0686; XC_0775"
xcb00770,xcb00770,14,Interact,"XC_0356; XC_0839; XC_0840; XC_0841; XC_1055; XC_1723; XC_2466; XC_2467; XC_2468; XC_3380; XC_3943; XC_4025; XC_4070; XC_4132"
xcb01100,xcb00520,28,Interact,"XC_0753; XC_1166; XC_1219; XC_1223; XC_1318; XC_1328; XC_1329; XC_1579; XC_1930; XC_1976; XC_2169; XC_2449; XC_2465; XC_2727; XC_2733; XC_2958; XC_3064; XC_3608; XC_3609; XC_3627; XC_3663; XC_3674; XC_3767; XC_3937; XC_3941; XC_4065; XC_4154; XC_4196"
xcb00630,xcb01210,4,Interact,"XC_0944; XC_2326; XC_2329; XC_3213"
xcb00626,xcb00625,2,Interact,"XC_0686; XC_0775"
xcb01501,xcb01130,1,Interact,XC_1119
xcb01100,xcb00750,7,Interact,"XC_0012; XC_1267; XC_1270; XC_2386; XC_2645; XC_2761; XC_3439"
xcb00630,xcb00270,1,Interact,XC_3307
xcb00626,xcb00350,2,Interact,"XC_0686; XC_0775"
xcb01501,xcb01100,2,Interact,"XC_0942; XC_2958"
xcb01100,xcb02060,3,Interact,"XC_1306; XC_1742; XC_1744"
xcb00630,xcb00561,1,Interact,XC_4315
xcb00626,xcb00626,2,Interact,"XC_0686; XC_0775"
xcb01501,xcb02020,2,Interact,"XC_0828; XC_1235"
xcb01100,xcb00790,18,Interact,"XC_0731; XC_1144; XC_1145; XC_1519; XC_2469; XC_2471; XC_2517; XC_3245; XC_3246; XC_3247; XC_3249; XC_3285; XC_3443; XC_3644; XC_3857; XC_3887; XC_4131; XC_4253"
xcb00630,xcb00460,1,Interact,XC_3544
xcb00480,xcb01120,4,Interact,"XC_0725; XC_1977; XC_3854; XC_4082"
xcb01501,xcb00520,1,Interact,XC_2958
xcb01100,xcb00562,5,Interact,"XC_1121; XC_1587; XC_1838; XC_2981; XC_3288"
xcb01212,xcb01120,9,Interact,"XC_0204; XC_0527; XC_0529; XC_1578; XC_2205; XC_2206; XC_2881; XC_2943; XC_2975"
xcb00480,xcb01130,4,Interact,"XC_0725; XC_1977; XC_3854; XC_4082"
xcb01501,xcb01501,15,Interact,"XC_0694; XC_0828; XC_0942; XC_0995; XC_0996; XC_1118; XC_1119; XC_1235; XC_1432; XC_1434; XC_1747; XC_1748; XC_2958; XC_3515; XC_3929"
xcb01100,xcb00760,12,Interact,"XC_0501; XC_0718; XC_0719; XC_0946; XC_1067; XC_1500; XC_1611; XC_1780; XC_2525; XC_2687; XC_2688; XC_3552"
xcb01212,xcb01130,8,Interact,"XC_0204; XC_0527; XC_0529; XC_1578; XC_2206; XC_2881; XC_2943; XC_2975"
xcb00480,xcb01200,4,Interact,"XC_0725; XC_1977; XC_3854; XC_4082"
xcb01501,xcb00311,1,Interact,XC_1119
xcb01100,xcb00190,47,Interact,"XC_1300; XC_1301; XC_1454; XC_1455; XC_1589; XC_1590; XC_1591; XC_1592; XC_1593; XC_1594; XC_1595; XC_1596; XC_1597; XC_1598; XC_1599; XC_1600; XC_1601; XC_1602; XC_1792; XC_1793; XC_1794; XC_1884; XC_1885; XC_1981; XC_1982; XC_1983; XC_1985; XC_3081; XC_3082; XC_3083; XC_3084; XC_3677; XC_3678; XC_3679; XC_3680; XC_3681; XC_3682; XC_3683; XC_3684; XC_3762; XC_3763; XC_3896; XC_3897; XC_3901; XC_3902; XC_3904; XC_3905"
xcb01212,xcb01200,9,Interact,"XC_0119; XC_0204; XC_0527; XC_0529; XC_1578; XC_2205; XC_2881; XC_2943; XC_2975"
xcb00480,xcb01230,1,Interact,XC_3854
xcb01501,xcb04626,1,Interact,XC_0828
xcb01100,xcb00592,2,Interact,"XC_2206; XC_2818"
xcb01212,xcb01100,26,Interact,"XC_0119; XC_0204; XC_0222; XC_0396; XC_0429; XC_0527; XC_0529; XC_0578; XC_1238; XC_1578; XC_1672; XC_2205; XC_2206; XC_2331; XC_2876; XC_2881; XC_2943; XC_2975; XC_3225; XC_3227; XC_3228; XC_3229; XC_3651; XC_3652; XC_4087; XC_4092"
xcb00480,xcb01100,13,Interact,"XC_0301; XC_0725; XC_0768; XC_0842; XC_1182; XC_1726; XC_1977; XC_3192; XC_3585; XC_3854; XC_3954; XC_3992; XC_4082"
xcb01501,xcb03070,1,Interact,XC_0828
xcb01100,xcb00281,3,Interact,"XC_2206; XC_2357; XC_2975"
xcb01212,xcb01110,8,Interact,"XC_0204; XC_0527; XC_0529; XC_1578; XC_2206; XC_2881; XC_2943; XC_2975"
xcb00480,xcb01110,4,Interact,"XC_0725; XC_1977; XC_3854; XC_4082"
xcb01501,xcb01503,6,Interact,"XC_0828; XC_0995; XC_0996; XC_1432; XC_1747; XC_1748"
xcb01100,xcb00561,8,Interact,"XC_0188; XC_0370; XC_2445; XC_3421; XC_3449; XC_4099; XC_4220; XC_4315"
xcb01212,xcb00620,6,Interact,"XC_0204; XC_0527; XC_0529; XC_1578; XC_2881; XC_2943"
xcb00480,xcb00030,3,Interact,"XC_0725; XC_1977; XC_4082"
xcb01501,xcb00550,3,Interact,"XC_0694; XC_0942; XC_3515"
xcb01100,xcb00330,17,Interact,"XC_0487; XC_0670; XC_0735; XC_0886; XC_1356; XC_1697; XC_1767; XC_1771; XC_1879; XC_1880; XC_1919; XC_2445; XC_3421; XC_3907; XC_3953; XC_3954; XC_4015"
xcb01212,xcb00362,5,Interact,"XC_0204; XC_2205; XC_2206; XC_2943; XC_2975"
xcb00480,xcb00020,1,Interact,XC_3854
xcb00311,xcb01130,3,Interact,"XC_1119; XC_2845; XC_3030"
xcb01100,xcb00340,17,Interact,"XC_0886; XC_0889; XC_2374; XC_2375; XC_2376; XC_2377; XC_2378; XC_2379; XC_2380; XC_2381; XC_2445; XC_2653; XC_2655; XC_2656; XC_2657; XC_2665; XC_3421"
xcb01212,xcb02020,2,Interact,"XC_0204; XC_2943"
xcb00480,xcb00480,25,Interact,"XC_0301; XC_0725; XC_0768; XC_0842; XC_1085; XC_1182; XC_1539; XC_1726; XC_1789; XC_1829; XC_1977; XC_2735; XC_2807; XC_2820; XC_2825; XC_3192; XC_3306; XC_3408; XC_3585; XC_3837; XC_3854; XC_3954; XC_3992; XC_4082; XC_4302"
xcb00311,xcb01100,1,Interact,XC_3030
xcb01100,xcb00410,8,Interact,"XC_1759; XC_2445; XC_2466; XC_2467; XC_2975; XC_2981; XC_3421; XC_3954"
xcb01212,xcb00630,2,Interact,"XC_0204; XC_2943"
xcb00480,xcb01210,1,Interact,XC_3854
xcb00311,xcb01501,1,Interact,XC_1119
xcb01100,xcb00903,3,Interact,"XC_2445; XC_2975; XC_3421"
xcb01212,xcb01212,28,Interact,"XC_0119; XC_0171; XC_0204; XC_0222; XC_0396; XC_0429; XC_0527; XC_0529; XC_0578; XC_1238; XC_1578; XC_1672; XC_2205; XC_2206; XC_2331; XC_2876; XC_2881; XC_2907; XC_2943; XC_2975; XC_3225; XC_3227; XC_3228; XC_3229; XC_3651; XC_3652; XC_4087; XC_4092"
xcb00480,xcb00270,3,Interact,"XC_0768; XC_1182; XC_3954"
xcb00311,xcb00311,3,Interact,"XC_1119; XC_2845; XC_3030"
xcb01100,xcb04122,5,Interact,"XC_2697; XC_3245; XC_3246; XC_3247; XC_3249"
xcb01212,xcb00071,7,Interact,"XC_0204; XC_1238; XC_2205; XC_2206; XC_2331; XC_2943; XC_2975"
xcb00480,xcb00330,1,Interact,XC_3954
xcb00730,xcb01130,1,Interact,XC_1678
xcb01100,xcb01040,5,Interact,"XC_0396; XC_0429; XC_2975; XC_3227; XC_4092"
xcb01212,xcb00072,2,Interact,"XC_0204; XC_2943"
xcb00480,xcb00410,1,Interact,XC_3954
xcb00730,xcb01100,6,Interact,"XC_0846; XC_0895; XC_1015; XC_1678; XC_2499; XC_3535"
xcb01100,xcb00460,11,Interact,"XC_0301; XC_0842; XC_1217; XC_1726; XC_2461; XC_2834; XC_3159; XC_3374; XC_3544; XC_3886; XC_4197"
xcb01212,xcb00280,4,Interact,"XC_0204; XC_2206; XC_2943; XC_2975"
xcb00480,xcb00460,3,Interact,"XC_0301; XC_0842; XC_1726"
xcb00730,xcb01110,1,Interact,XC_1678
xcb01100,xcb00400,27,Interact,"XC_0100; XC_0165; XC_0473; XC_0481; XC_0483; XC_0484; XC_0530; XC_0548; XC_0623; XC_0889; XC_1268; XC_1269; XC_1567; XC_1573; XC_1575; XC_1577; XC_2379; XC_2643; XC_2644; XC_2665; XC_2760; XC_3224; XC_3313; XC_3676; XC_4041; XC_4103; XC_4173"
xcb01212,xcb00310,3,Interact,"XC_0204; XC_2943; XC_2975"
xcb00480,xcb00590,3,Interact,"XC_2735; XC_2825; XC_4302"
xcb00730,xcb00900,1,Interact,XC_1678
xcb01100,xcb00401,5,Interact,"XC_0100; XC_0889; XC_2379; XC_2665; XC_2760"
xcb01212,xcb00900,2,Interact,"XC_0204; XC_2943"
xcb00480,xcb00430,3,Interact,"XC_0301; XC_0842; XC_1726"
xcb00730,xcb00730,6,Interact,"XC_0846; XC_0895; XC_1015; XC_1678; XC_2499; XC_3535"
xcb01100,xcb00290,13,Interact,"XC_0356; XC_0391; XC_0800; XC_0833; XC_0834; XC_0836; XC_0837; XC_0838; XC_0839; XC_0840; XC_0841; XC_2941; XC_3380"
xcb01212,xcb00380,3,Interact,"XC_0204; XC_2943; XC_2975"
xcb03018,xcb01120,2,Interact,"XC_0872; XC_2531"
xcb00332,xcb01130,2,Interact,"XC_1879; XC_1880"
xcb01100,xcb00770,13,Interact,"XC_0356; XC_0839; XC_0840; XC_0841; XC_1055; XC_1723; XC_2466; XC_2467; XC_2468; XC_3380; XC_3943; XC_4025; XC_4070"
xcb01212,xcb00640,7,Interact,"XC_0204; XC_0527; XC_0529; XC_1578; XC_2881; XC_2943; XC_2975"
xcb03018,xcb01130,2,Interact,"XC_0872; XC_2531"
xcb00332,xcb01230,2,Interact,"XC_1879; XC_1880"
xcb01100,xcb01501,2,Interact,"XC_0942; XC_2958"
xcb01212,xcb00650,5,Interact,"XC_0119; XC_0204; XC_2205; XC_2943; XC_2975"
xcb03018,xcb01200,2,Interact,"XC_0872; XC_2531"
xcb00332,xcb01100,2,Interact,"XC_1879; XC_1880"
xcb01100,xcb00311,1,Interact,XC_3030
xcb01212,xcb00061,20,Interact,"XC_0119; XC_0222; XC_0396; XC_0429; XC_0527; XC_0529; XC_0578; XC_1578; XC_1672; XC_2331; XC_2876; XC_2881; XC_3225; XC_3227; XC_3228; XC_3229; XC_3651; XC_3652; XC_4087; XC_4092"
xcb03018,xcb01230,2,Interact,"XC_0872; XC_2531"
xcb00332,xcb01110,1,Interact,XC_1880
xcb01100,xcb00730,6,Interact,"XC_0846; XC_0895; XC_1015; XC_1678; XC_2499; XC_3535"
xcb01212,xcb00930,1,Interact,XC_2975
xcb03018,xcb00680,2,Interact,"XC_0872; XC_2531"
xcb00332,xcb00330,2,Interact,"XC_1879; XC_1880"
xcb01100,xcb00332,2,Interact,"XC_1879; XC_1880"
xcb01212,xcb00592,1,Interact,XC_2206
xcb03018,xcb01100,2,Interact,"XC_0872; XC_2531"
xcb00332,xcb00332,2,Interact,"XC_1879; XC_1880"
xcb01100,xcb00523,5,Interact,"XC_2171; XC_3610; XC_3611; XC_3612; XC_3613"
xcb01212,xcb00281,2,Interact,"XC_2206; XC_2975"
xcb03018,xcb01110,2,Interact,"XC_0872; XC_2531"
xcb00523,xcb01130,5,Interact,"XC_2171; XC_3610; XC_3611; XC_3612; XC_3613"
xcb01100,xcb00240,37,Interact,"XC_0002; XC_0132; XC_0568; XC_0670; XC_0957; XC_1228; XC_1367; XC_1499; XC_1548; XC_1728; XC_1858; XC_1923; XC_2203; XC_2346; XC_2348; XC_2448; XC_2525; XC_2534; XC_2687; XC_2867; XC_2880; XC_3222; XC_3244; XC_3255; XC_3316; XC_3346; XC_3347; XC_3444; XC_3586; XC_3931; XC_3942; XC_4020; XC_4075; XC_4076; XC_4109; XC_4226; XC_4235"
xcb01212,xcb00410,1,Interact,XC_2975
xcb03018,xcb00010,2,Interact,"XC_0872; XC_2531"
xcb00523,xcb01100,5,Interact,"XC_2171; XC_3610; XC_3611; XC_3612; XC_3613"
xcb01100,xcb04626,1,Interact,XC_0370
xcb01212,xcb00903,1,Interact,XC_2975
xcb03018,xcb00030,1,Interact,XC_0872
xcb00523,xcb00521,5,Interact,"XC_2171; XC_3610; XC_3611; XC_3612; XC_3613"
xcb01100,xcb00780,16,Interact,"XC_0395; XC_0396; XC_0397; XC_0399; XC_0400; XC_0429; XC_1225; XC_2553; XC_2876; XC_3225; XC_3227; XC_3646; XC_3652; XC_4026; XC_4087; XC_4092"
xcb01212,xcb01040,7,Interact,"XC_0171; XC_0396; XC_0429; XC_2907; XC_2975; XC_3227; XC_4092"
xcb03018,xcb00051,1,Interact,XC_0872
xcb00523,xcb00523,5,Interact,"XC_2171; XC_3610; XC_3611; XC_3612; XC_3613"
xcb01100,xcb01503,1,Interact,XC_2877
xcb01212,xcb00780,8,Interact,"XC_0396; XC_0429; XC_2876; XC_3225; XC_3227; XC_3652; XC_4087; XC_4092"
xcb03018,xcb00230,1,Interact,XC_1609
xcb00240,xcb01130,1,Interact,XC_2203
xcb01100,xcb00550,11,Interact,"XC_0232; XC_0708; XC_0942; XC_1318; XC_1375; XC_2449; XC_3508; XC_3509; XC_3510; XC_3512; XC_3513"
xcb00071,xcb01120,10,Interact,"XC_0204; XC_0686; XC_0775; XC_2205; XC_2206; XC_2445; XC_2809; XC_2943; XC_2975; XC_3421"
xcb03018,xcb03018,16,Interact,"XC_0492; XC_0535; XC_0872; XC_1162; XC_1475; XC_1609; XC_2098; XC_2470; XC_2515; XC_2531; XC_2718; XC_2763; XC_3274; XC_3643; XC_3848; XC_3850"
xcb00240,xcb01100,37,Interact,"XC_0002; XC_0132; XC_0568; XC_0670; XC_0957; XC_1228; XC_1367; XC_1499; XC_1548; XC_1728; XC_1858; XC_1923; XC_2203; XC_2346; XC_2348; XC_2448; XC_2525; XC_2534; XC_2687; XC_2867; XC_2880; XC_3222; XC_3244; XC_3255; XC_3316; XC_3346; XC_3347; XC_3444; XC_3586; XC_3931; XC_3942; XC_4020; XC_4075; XC_4076; XC_4109; XC_4226; XC_4235"
xcb01100,xcb01502,6,Interact,"XC_0232; XC_3508; XC_3510; XC_3512; XC_3513; XC_3718"
xcb00071,xcb01130,9,Interact,"XC_0204; XC_0686; XC_0775; XC_2206; XC_2445; XC_2809; XC_2943; XC_2975; XC_3421"
xcb03018,xcb00052,1,Interact,XC_0872
xcb00240,xcb00250,3,Interact,"XC_1367; XC_2346; XC_2348"
xcb01100,xcb00860,27,Interact,"XC_0207; XC_0208; XC_0649; XC_0892; XC_0963; XC_0983; XC_1094; XC_1095; XC_1096; XC_1097; XC_1098; XC_1099; XC_1100; XC_1101; XC_1265; XC_1429; XC_2090; XC_2174; XC_2181; XC_2549; XC_3362; XC_3435; XC_3896; XC_3897; XC_4045; XC_4108; XC_4186"
xcb00071,xcb01200,6,Interact,"XC_0204; XC_0686; XC_0775; XC_2205; XC_2943; XC_2975"
xcb03018,xcb00190,1,Interact,XC_3274
xcb00240,xcb01110,3,Interact,"XC_2203; XC_2525; XC_2687"
xcb01100,xcb00511,4,Interact,"XC_1219; XC_2985; XC_3172; XC_4208"
xcb00071,xcb00680,2,Interact,"XC_0686; XC_0775"
xcb03018,xcb00240,1,Interact,XC_1609
xcb00240,xcb00230,19,Interact,"XC_0002; XC_0957; XC_1228; XC_1499; XC_1609; XC_2203; XC_2525; XC_2687; XC_2880; XC_3222; XC_3244; XC_3255; XC_3316; XC_3346; XC_3347; XC_3586; XC_4075; XC_4076; XC_4109"
xcb01100,xcb00600,4,Interact,"XC_1675; XC_2985; XC_3172; XC_4208"
xcb00071,xcb01100,12,Interact,"XC_0204; XC_0686; XC_0775; XC_1238; XC_2205; XC_2206; XC_2331; XC_2445; XC_2809; XC_2943; XC_2975; XC_3421"
xcb00052,xcb01120,8,Interact,"XC_0872; XC_1166; XC_1223; XC_1976; XC_2488; XC_3050; XC_3608; XC_3941"
xcb00240,xcb00670,1,Interact,XC_3444
xcb01100,xcb00540,14,Interact,"XC_0826; XC_0827; XC_1315; XC_1316; XC_1996; XC_1997; XC_2533; XC_2875; XC_2877; XC_2878; XC_3278; XC_3504; XC_3808; XC_3815"
xcb00071,xcb01110,8,Interact,"XC_0204; XC_0686; XC_0775; XC_2206; XC_2445; XC_2943; XC_2975; XC_3421"
xcb00052,xcb01130,8,Interact,"XC_0872; XC_1166; XC_1223; XC_1930; XC_1976; XC_3050; XC_3608; XC_3941"
xcb00240,xcb03018,1,Interact,XC_1609
xcb01100,xcb00473,3,Interact,"XC_0232; XC_3508; XC_3718"
xcb00071,xcb00010,4,Interact,"XC_0686; XC_0775; XC_2445; XC_3421"
xcb00052,xcb01200,4,Interact,"XC_0872; XC_1166; XC_1223; XC_1976"
xcb00240,xcb00450,2,Interact,"XC_2214; XC_3165"
xcb01100,xcb00471,2,Interact,"XC_1375; XC_3509"
xcb00071,xcb00620,4,Interact,"XC_0204; XC_2445; XC_2943; XC_3421"
xcb00052,xcb01230,1,Interact,XC_0872
xcb00240,xcb00760,2,Interact,"XC_2525; XC_2687"
xcb01100,xcb03030,8,Interact,"XC_0002; XC_1499; XC_2880; XC_3222; XC_3244; XC_3255; XC_3586; XC_4109"
xcb00071,xcb00053,2,Interact,"XC_2445; XC_3421"
xcb00052,xcb00680,1,Interact,XC_0872
xcb00240,xcb00330,1,Interact,XC_0670
xcb01100,xcb03430,7,Interact,"XC_0002; XC_1499; XC_2880; XC_3222; XC_3244; XC_3255; XC_3586"
xcb00071,xcb01220,2,Interact,"XC_0686; XC_0775"
xcb00052,xcb01100,18,Interact,"XC_0872; XC_1002; XC_1166; XC_1223; XC_1642; XC_1645; XC_1930; XC_1976; XC_2487; XC_2488; XC_2490; XC_2985; XC_3050; XC_3491; XC_3608; XC_3767; XC_3941; XC_4208"
xcb00240,xcb00240,40,Interact,"XC_0002; XC_0132; XC_0568; XC_0670; XC_0957; XC_1228; XC_1367; XC_1499; XC_1548; XC_1609; XC_1728; XC_1858; XC_1923; XC_2203; XC_2214; XC_2346; XC_2348; XC_2448; XC_2525; XC_2534; XC_2687; XC_2867; XC_2880; XC_3165; XC_3222; XC_3244; XC_3255; XC_3316; XC_3346; XC_3347; XC_3444; XC_3586; XC_3931; XC_3942; XC_4020; XC_4075; XC_4076; XC_4109; XC_4226; XC_4235"
xcb01100,xcb03440,8,Interact,"XC_0002; XC_1499; XC_2880; XC_3222; XC_3244; XC_3255; XC_3586; XC_4109"
xcb00071,xcb00362,6,Interact,"XC_0204; XC_2205; XC_2206; XC_2809; XC_2943; XC_2975"
xcb00052,xcb01110,7,Interact,"XC_0872; XC_1166; XC_1223; XC_1976; XC_3050; XC_3608; XC_3941"
xcb00240,xcb03030,8,Interact,"XC_0002; XC_1499; XC_2880; XC_3222; XC_3244; XC_3255; XC_3586; XC_4109"
xcb01100,xcb03410,1,Interact,XC_4109
xcb00071,xcb02020,2,Interact,"XC_0204; XC_2943"
xcb00052,xcb00010,7,Interact,"XC_0872; XC_1166; XC_1223; XC_1976; XC_3050; XC_3608; XC_3941"
xcb00240,xcb03430,7,Interact,"XC_0002; XC_1499; XC_2880; XC_3222; XC_3244; XC_3255; XC_3586"
xcb01100,xcb03420,1,Interact,XC_4109
xcb00071,xcb00630,2,Interact,"XC_0204; XC_2943"
xcb00052,xcb00030,3,Interact,"XC_0872; XC_3608; XC_3941"
xcb00240,xcb03440,8,Interact,"XC_0002; XC_1499; XC_2880; XC_3222; XC_3244; XC_3255; XC_3586; XC_4109"
xcb01100,xcb00564,21,Interact,"XC_0014; XC_0188; XC_0300; XC_0511; XC_0518; XC_1121; XC_1408; XC_1563; XC_1854; XC_1855; XC_1957; XC_2001; XC_2818; XC_2870; XC_3288; XC_3449; XC_3594; XC_4099; XC_4117; XC_4220; XC_4263"
xcb00071,xcb01212,7,Interact,"XC_0204; XC_1238; XC_2205; XC_2206; XC_2331; XC_2943; XC_2975"
xcb00052,xcb00051,3,Interact,"XC_0872; XC_3608; XC_3941"
xcb00240,xcb03410,1,Interact,XC_4109
xcb01100,xcb00565,3,Interact,"XC_1121; XC_2818; XC_3288"
xcb00071,xcb00071,12,Interact,"XC_0204; XC_0686; XC_0775; XC_1238; XC_2205; XC_2206; XC_2331; XC_2445; XC_2809; XC_2943; XC_2975; XC_3421"
xcb00052,xcb00230,2,Interact,"XC_3608; XC_3941"
xcb00240,xcb03420,1,Interact,XC_4109
xcb01100,xcb00590,1,Interact,XC_2818
xcb00071,xcb00072,2,Interact,"XC_0204; XC_2943"
xcb00052,xcb00040,1,Interact,XC_1930
xcb00240,xcb03020,4,Interact,"XC_0957; XC_3316; XC_3346; XC_3347"
xcb01100,xcb00591,2,Interact,"XC_2818; XC_3964"
xcb00071,xcb00280,6,Interact,"XC_0204; XC_2206; XC_2445; XC_2943; XC_2975; XC_3421"
xcb00052,xcb03018,1,Interact,XC_0872
xcb01053,xcb01130,1,Interact,XC_3952
xcb01100,xcb03020,4,Interact,"XC_0957; XC_3316; XC_3346; XC_3347"
xcb00071,xcb00310,6,Interact,"XC_0204; XC_2445; XC_2809; XC_2943; XC_2975; XC_3421"
xcb00052,xcb00052,20,Interact,"XC_0872; XC_1002; XC_1166; XC_1214; XC_1223; XC_1642; XC_1645; XC_1930; XC_1976; XC_2487; XC_2488; XC_2490; XC_2985; XC_3050; XC_3491; XC_3608; XC_3767; XC_3769; XC_3941; XC_4208"
xcb01053,xcb01110,1,Interact,XC_3952
xcb01100,xcb00970,3,Interact,"XC_0302; XC_1429; XC_3409"
xcb00071,xcb00900,2,Interact,"XC_0204; XC_2943"
xcb00052,xcb00521,5,Interact,"XC_1166; XC_1223; XC_1976; XC_3608; XC_3941"
xcb01053,xcb01053,2,Interact,"XC_2637; XC_3952"
xcb01100,xcb00130,8,Interact,"XC_0402; XC_0450; XC_0489; XC_0673; XC_1846; XC_3432; XC_3433; XC_4103"
xcb00071,xcb00380,6,Interact,"XC_0204; XC_2445; XC_2809; XC_2943; XC_2975; XC_3421"
xcb00052,xcb00500,9,Interact,"XC_1002; XC_1166; XC_1223; XC_1642; XC_1645; XC_1930; XC_1976; XC_3608; XC_3941"
xcb04626,xcb01100,1,Interact,XC_0370
xcb01100,xcb00430,4,Interact,"XC_0301; XC_0842; XC_1726; XC_1751"
xcb00071,xcb00640,3,Interact,"XC_0204; XC_2943; XC_2975"
xcb00052,xcb00520,8,Interact,"XC_1166; XC_1223; XC_1930; XC_1976; XC_3608; XC_3767; XC_3769; XC_3941"
xcb04626,xcb02020,2,Interact,"XC_0828; XC_2245"
xcb01100,xcb00740,7,Interact,"XC_0328; XC_3088; XC_3537; XC_3538; XC_3539; XC_3541; XC_3810"
xcb00071,xcb00650,4,Interact,"XC_0204; XC_2205; XC_2943; XC_2975"
xcb00052,xcb00511,2,Interact,"XC_2985; XC_4208"
xcb04626,xcb00561,1,Interact,XC_0370
xcb01100,xcb00785,2,Interact,"XC_0712; XC_0713"
xcb00071,xcb00625,4,Interact,"XC_0686; XC_0775; XC_2445; XC_3421"
xcb00052,xcb00600,2,Interact,"XC_2985; XC_4208"
xcb04626,xcb02040,1,Interact,XC_2245
xcb00250,xcb01120,6,Interact,"XC_0031; XC_0032; XC_0194; XC_1768; XC_1770; XC_1780"
xcb00071,xcb00350,2,Interact,"XC_0686; XC_0775"
xcb01210,xcb01120,8,Interact,"XC_0882; XC_0944; XC_1569; XC_2326; XC_2329; XC_3213; XC_3268; XC_3854"
xcb04626,xcb01501,1,Interact,XC_0828
xcb00250,xcb01130,10,Interact,"XC_0031; XC_0032; XC_0753; XC_0800; XC_1871; XC_1876; XC_2744; XC_3282; XC_3663; XC_3907"
xcb00071,xcb00040,2,Interact,"XC_2445; XC_3421"
xcb01210,xcb01130,18,Interact,"XC_0356; XC_0800; XC_0839; XC_0840; XC_0841; XC_0882; XC_0944; XC_1569; XC_1872; XC_1873; XC_1875; XC_2326; XC_2329; XC_2351; XC_3213; XC_3268; XC_3380; XC_3854"
xcb04626,xcb04626,11,Interact,"XC_0370; XC_0828; XC_1213; XC_1721; XC_2004; XC_2245; XC_2409; XC_2410; XC_3075; XC_3342; XC_3354"
xcb00250,xcb01230,8,Interact,"XC_0031; XC_0032; XC_0194; XC_0800; XC_1768; XC_1770; XC_1871; XC_1876"
xcb00071,xcb00061,1,Interact,XC_2331
xcb01210,xcb01200,6,Interact,"XC_0944; XC_2326; XC_2329; XC_3213; XC_3268; XC_3854"
xcb04626,xcb02010,1,Interact,XC_2409
xcb00250,xcb01100,22,Interact,"XC_0031; XC_0032; XC_0194; XC_0753; XC_0800; XC_1367; XC_1751; XC_1768; XC_1770; XC_1780; XC_1871; XC_1876; XC_2346; XC_2348; XC_2744; XC_2806; XC_2848; XC_3193; XC_3282; XC_3374; XC_3663; XC_3907"
xcb00071,xcb00930,1,Interact,XC_2975
