class	Normal	Normal	Normal	Normal	Normal	Normal	Normal	Normal	Normal	Normal	Normal	Normal
10570	0.0	0.0	2087.9	5176.8	6856.0	5087.7	0.0	2582.0	0.0	0.0	0.0	3711.7
10572	9072.9	0.0	9083.3	9651.1	6633.7	11157.3	4618.1	7891.8	3904.8	16271.6	5116.4	7435.8
10573	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4305.5	0.0	0.0
24144	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2937.3	0.0
24145	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
24140	0.0	0.0	2574.7	0.0	0.0	4117.9	2421.0	4071.0	0.0	1659.1	0.0	2958.5
23515	7246.3	4492.0	7922.1	6580.1	6955.7	7388.4	12408.9	8643.8	10143.7	5949.8	8671.7	8480.7
24148	6935.0	2764.5	0.0	0.0	0.0	5875.2	3073.7	3812.9	0.0	7660.5	3206.5	3834.0
24149	0.0	0.0	0.0	0.0	0.0	0.0	2367.7	1858.8	0.0	1061.2	0.0	0.0
8848	0.0	4237.4	0.0	0.0	4677.4	0.0	0.0	3214.1	5124.2	1411.4	4747.2	0.0
8840	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8841	0.0	0.0	0.0	0.0	6495.9	0.0	0.0	3294.8	0.0	1477.4	0.0	1749.9
8842	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8843	3656.4	0.0	1936.1	0.0	0.0	0.0	0.0	0.0	3963.0	0.0	0.0	0.0
8844	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8846	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8847	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	988.8	0.0	0.0
26330	0.0	0.0	0.0	5433.9	0.0	0.0	0.0	3728.8	0.0	0.0	4100.1	0.0
80816	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
26818	443541.3	429946.7	447397.4	421844.1	388423.9	464268.1	280834.8	276820.5	335305.2	306282.3	441957.7	226290.0
26819	443541.3	429946.7	447397.4	421844.1	388423.9	464268.1	280834.8	276820.5	335305.2	306282.3	441957.7	226290.0
26816	443541.3	429946.7	447397.4	421844.1	388423.9	464268.1	280834.8	276820.5	335305.2	306282.3	441957.7	226290.0
26817	443541.3	429946.7	447397.4	421844.1	388423.9	464268.1	280834.8	276820.5	335305.2	306282.3	441957.7	226290.0
26811	214410.5	254227.3	190737.8	183511.3	249830.5	318417.5	181823.2	124770.6	165645.5	211901.2	281939.3	123258.0
56926	0.0	3700.4	0.0	0.0	0.0	0.0	0.0	2326.9	0.0	0.0	0.0	0.0
169611	6421.4	2377.5	0.0	2992.6	3388.0	0.0	0.0	0.0	4569.2	1079.7	0.0	0.0
1762	7327.8	10194.8	0.0	11046.6	0.0	0.0	8915.7	6862.0	17681.2	0.0	0.0	0.0
1763	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2227.9	0.0	0.0
1760	0.0	0.0	0.0	0.0	4545.9	0.0	2001.1	0.0	0.0	0.0	0.0	0.0
11119	18654.6	32504.3	42765.9	20968.8	12557.3	10787.3	11896.8	20580.5	9808.2	14796.5	16792.0	15519.4
11118	6376.4	9339.6	7984.1	4506.0	3093.6	5362.5	0.0	9264.4	0.0	3788.5	0.0	7153.2
1545	0.0	0.0	0.0	0.0	0.0	2433.9	0.0	1698.4	0.0	0.0	4304.1	0.0
696	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7704.7	0.0
1543	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
694	35411.8	26674.4	48229.0	12876.8	23832.5	16204.9	62033.0	16751.2	20346.7	14710.1	47260.9	24843.7
695	8449.5	7325.5	7334.8	12187.9	8264.2	9632.4	0.0	6741.2	0.0	4932.4	8219.5	5837.7
11113	0.0	0.0	0.0	0.0	2070.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0
699	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2276.7	0.0	1082.0
58530	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1548	3101.3	0.0	0.0	5365.4	0.0	4283.1	0.0	2101.3	0.0	2024.8	0.0	0.0
1549	0.0	0.0	0.0	0.0	0.0	4098.7	0.0	0.0	0.0	0.0	2706.6	0.0
8711	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8712	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8715	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8717	3457.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8718	0.0	0.0	2581.1	5322.2	0.0	4697.8	0.0	5428.3	12368.9	2975.5	0.0	5251.4
79703	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
55062	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5618	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5612	0.0	2183.2	0.0	1772.0	0.0	0.0	0.0	2432.6	0.0	1120.9	0.0	2001.0
5613	4077.7	3142.9	0.0	0.0	0.0	0.0	0.0	3003.3	3427.7	0.0	0.0	1862.4
5610	78122.4	91098.8	80550.1	140811.9	81425.2	136615.0	19577.9	28101.8	28353.6	15466.6	98345.7	15673.7
55109	0.0	0.0	0.0	0.0	0.0	0.0	1412.3	0.0	7604.8	1699.9	0.0	0.0
5616	6041.2	4586.2	5008.0	6400.6	9494.2	4598.2	6201.8	2348.2	4376.0	5868.5	7019.4	8718.3
5617	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1866.5	0.0	0.0	0.0	0.0
4668	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
23266	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
23262	0.0	0.0	0.0	4882.5	0.0	0.0	2988.0	0.0	0.0	2255.2	0.0	2171.0
23263	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
23261	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
23268	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
23269	3477.8	0.0	0.0	0.0	4100.3	0.0	2892.7	2812.3	0.0	3827.5	0.0	0.0
5608	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9524	9381.8	0.0	6221.2	0.0	0.0	0.0	7124.5	7532.4	0.0	9021.8	0.0	0.0
9526	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1821.3	0.0	0.0
9255	0.0	3533.3	0.0	0.0	0.0	0.0	2581.2	1483.1	0.0	1868.4	4164.4	1484.3
9252	0.0	0.0	1596.0	0.0	0.0	0.0	1752.2	1449.7	3002.0	0.0	0.0	1559.2
22999	0.0	0.0	1496.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1983	8179.9	2744.6	0.0	0.0	0.0	6058.7	9301.5	4745.5	5643.0	5566.5	5316.7	5285.7
6778	8650.8	8866.3	34066.3	7616.9	7240.7	9330.5	15305.4	7277.1	0.0	6078.8	0.0	9392.0
6779	0.0	0.0	1820.3	0.0	0.0	6348.0	0.0	0.0	0.0	0.0	0.0	0.0
6774	4865.1	5600.6	5022.3	0.0	0.0	0.0	7835.6	5510.7	0.0	1631.3	2941.9	4264.1
6775	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4173.4	7154.7	0.0	0.0	1487.2
6776	15054.5	11830.3	5934.3	0.0	0.0	7460.1	7159.5	4847.7	0.0	4614.6	0.0	9172.6
6777	6196.4	0.0	3697.9	0.0	0.0	0.0	8342.6	6441.1	0.0	3888.9	0.0	8008.8
6770	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6772	6801.9	31378.9	20305.9	4632.4	10722.5	7781.1	7200.5	15054.8	4150.8	5903.6	4806.8	10849.3
6773	3824.0	8038.3	5700.0	0.0	0.0	0.0	3790.8	3271.4	0.0	2810.7	6483.6	3353.2
574537	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9961	0.0	0.0	5838.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3715.7
9962	0.0	3179.9	0.0	0.0	0.0	0.0	0.0	3184.6	0.0	2574.9	0.0	2425.8
56108	8792.8	0.0	6631.9	8064.4	7855.7	0.0	0.0	0.0	7348.7	0.0	0.0	5295.6
56107	8792.8	0.0	6631.9	8064.4	7855.7	0.0	0.0	0.0	7348.7	0.0	0.0	5295.6
56106	8792.8	0.0	6631.9	8064.4	7855.7	0.0	0.0	0.0	7348.7	0.0	0.0	5295.6
56105	8792.8	0.0	6631.9	8064.4	7855.7	0.0	0.0	0.0	7348.7	0.0	0.0	5295.6
56104	8792.8	0.0	6631.9	8064.4	7855.7	0.0	0.0	0.0	7348.7	0.0	0.0	5295.6
9968	9308.1	8167.3	8995.9	11599.6	6278.2	6367.9	6336.7	9891.8	8812.3	10795.7	9447.8	9076.0
9969	5567.4	4790.3	6219.5	8234.9	5878.4	0.0	5995.6	4228.3	0.0	6741.1	6821.3	4371.6
56101	8792.8	0.0	6631.9	8064.4	7855.7	0.0	0.0	0.0	7348.7	0.0	0.0	5295.6
56100	8792.8	0.0	6631.9	8064.4	7855.7	0.0	0.0	0.0	7348.7	0.0	0.0	5295.6
100996253	48473.7	38401.8	42584.2	31181.9	47711.0	49051.3	38097.1	46630.6	33860.9	69572.7	40726.1	41411.4
259	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
55818	0.0	0.0	1965.8	0.0	0.0	0.0	3223.0	0.0	0.0	2547.5	3753.0	2275.4
55816	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
251	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
55810	0.0	7456.3	4953.4	0.0	7377.5	7740.2	0.0	5362.8	0.0	5490.5	0.0	0.0
257	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
100529097	232129.4	210659.3	230017.0	175781.7	232483.8	209602.4	95321.8	127271.3	138184.1	152959.8	257932.7	99466.9
57418	7680.1	8624.2	8638.6	11410.4	8639.0	13933.6	7596.7	11420.9	8596.1	10789.7	10020.8	9883.3
140851	0.0	3125.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4306.9	0.0	0.0
100506699	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9500	5068.8	6247.3	4020.4	0.0	6952.1	10743.0	5858.0	11205.4	0.0	16461.7	0.0	10669.4
9506	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3689	5174.8	0.0	16373.8	0.0	0.0	0.0	8556.8	4155.8	5011.1	1542.6	0.0	3489.3
3688	4892.3	3578.2	11054.2	0.0	7658.6	8865.4	7482.1	9126.2	3707.7	4589.3	4156.2	7014.3
3683	3931.6	1854.5	0.0	0.0	0.0	0.0	0.0	2144.0	0.0	0.0	0.0	1302.4
3682	2561.0	0.0	0.0	0.0	0.0	0.0	0.0	3059.9	0.0	0.0	0.0	0.0
3681	3323.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3680	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4084.2	0.0
3687	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3685	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3684	0.0	0.0	4837.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
26049	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
26048	2778.2	0.0	3254.0	0.0	0.0	0.0	0.0	2446.5	0.0	3385.8	0.0	4911.1
26040	0.0	0.0	0.0	0.0	0.0	0.0	1899.0	0.0	0.0	0.0	0.0	0.0
26043	0.0	0.0	0.0	0.0	2971.4	0.0	0.0	0.0	5387.8	3157.9	0.0	2435.6
2517	4420.3	3947.5	5995.7	0.0	6232.2	0.0	6447.5	0.0	4470.6	778.7	0.0	3099.6
26045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
26047	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
26046	2350.3	3711.8	2604.6	0.0	1704.5	0.0	4926.2	2346.5	5423.0	3139.1	0.0	2689.3
135948	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
259230	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	816.1	0.0	824.0
5058	2411.0	0.0	1349.1	0.0	0.0	6754.5	0.0	0.0	0.0	0.0	0.0	4607.3
3537	42929.0	54157.4	14797.3	49661.7	11668.5	30576.0	182241.4	139184.1	20137.8	73626.4	198934.3	38371.9
5054	0.0	0.0	0.0	0.0	4485.2	0.0	0.0	0.0	0.0	2061.5	0.0	1875.4
5055	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4661	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1724.0
5050	0.0	0.0	2613.5	3407.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2994.1
5051	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5052	33350.7	81974.9	74737.1	38706.9	63075.4	82342.4	65559.0	56646.5	32379.4	114344.5	33342.5	65091.0
5053	0.0	0.0	0.0	0.0	0.0	3016.3	0.0	0.0	0.0	0.0	0.0	0.0
10762	3619.2	0.0	3166.1	2230.0	5492.4	0.0	6198.0	5942.7	0.0	5021.1	5713.3	5577.5
10765	0.0	0.0	0.0	2305.6	0.0	0.0	0.0	0.0	0.0	7095.7	0.0	0.0
10767	0.0	2686.5	6487.4	0.0	0.0	0.0	1023.4	0.0	0.0	1980.7	0.0	2047.2
10766	0.0	0.0	2234.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
10769	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2154.6
10768	8723.6	10686.4	9619.5	0.0	0.0	9327.4	7455.8	10646.6	0.0	10530.3	8084.6	11262.3
23099	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
400506	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
440034	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5644.5	1046.4	0.0	0.0
100287387	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3631	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
83450	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
89944	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
10184	0.0	13542.3	0.0	7498.3	0.0	0.0	0.0	0.0	0.0	8677.2	5835.4	0.0
10181	14797.5	13927.0	9253.3	9692.2	11446.4	10431.8	17644.1	13557.0	9589.2	11825.4	9373.0	21053.5
100033450	0.0	0.0	0.0	3957.7	0.0	0.0	0.0	0.0	4793.4	0.0	0.0	0.0
347733	0.0	13090.0	6748.0	12807.7	12175.8	14236.5	0.0	0.0	7347.2	5921.7	15852.1	8121.6
10188	0.0	17676.3	10435.7	11206.5	22273.6	9972.7	14014.1	15371.1	8844.8	7429.9	15710.3	12466.7
23078	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1159	0.0	0.0	0.0	0.0	0.0	0.0	1934.9	0.0	0.0	0.0	0.0	0.0
1158	3373.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1155	9439.7	9634.0	12957.9	14590.0	9043.5	8882.6	15633.2	10486.4	0.0	9059.0	10638.7	14992.2
23072	0.0	0.0	0.0	2754.6	1981.5	0.0	0.0	0.0	4388.6	0.0	0.0	0.0
23071	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
23070	3897.1	5154.0	0.0	4680.2	0.0	0.0	3094.1	3416.6	5249.0	2670.5	0.0	2639.3
23077	13593.3	8835.8	4662.4	4926.0	13199.7	11364.3	13917.1	7530.2	10558.0	9218.7	12448.7	15576.8
23076	0.0	0.0	3856.0	5451.6	5518.0	6662.7	5191.9	4509.4	0.0	5263.9	6069.6	5689.7
1153	13985.8	23043.9	9487.0	23223.1	23914.4	9247.0	17332.2	19043.7	17374.4	16539.5	23370.1	12912.8
1152	0.0	0.0	2431.1	4582.1	0.0	0.0	0.0	6599.7	10409.1	3258.5	0.0	9659.6
1178	0.0	0.0	0.0	3425.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
25898	0.0	3513.4	0.0	0.0	3541.4	3516.4	2069.7	0.0	3761.5	0.0	0.0	1960.7
25893	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13194.7	2869.8	6538.0	0.0
25895	0.0	0.0	0.0	0.0	0.0	0.0	1634.7	0.0	0.0	2512.2	0.0	2349.4
6671	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8034	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1102.3
8036	0.0	10124.5	13644.2	9551.4	13419.5	10864.6	13247.6	8495.3	12862.3	8825.4	8676.3	11614.6
8031	9783.1	13093.9	13897.6	9187.4	12443.8	9393.2	9655.6	13056.9	37780.4	15331.5	13337.9	11705.3
8030	0.0	0.0	0.0	0.0	0.0	0.0	3016.5	2634.1	0.0	1012.2	0.0	0.0
101060181	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3247.5	0.0	2882.6	0.0	3989.4
8038	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8529	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8528	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8522	3670.4	0.0	3392.1	0.0	0.0	0.0	3862.4	0.0	5559.4	1284.1	1816.0	5185.6
8521	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8520	0.0	4923.2	0.0	0.0	1462.9	0.0	4066.0	1454.7	0.0	2727.8	0.0	2225.0
8527	5195.0	0.0	18242.1	9212.7	8523.8	7155.7	27650.3	10469.7	33366.0	8966.0	0.0	20249.6
8526	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8525	6137.5	1842.7	4404.5	4361.1	5230.8	7813.0	6857.3	7378.4	8005.3	5327.9	0.0	10623.4
92249	0.0	0.0	0.0	0.0	0.0	4588.4	0.0	0.0	0.0	0.0	0.0	0.0
169522	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
26608	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1902.8	3573.9	1579.3
103910	15071.9	9861.8	23346.7	11460.8	9756.6	19910.2	23717.1	12965.0	0.0	11797.9	9302.4	17857.1
6938	6348.8	10132.5	3078.1	7502.1	4011.3	0.0	4335.5	8177.4	6374.9	8864.5	11242.0	4279.7
100379661	3066.1	5215.9	0.0	0.0	3456.1	0.0	2282.4	2686.3	0.0	3356.3	0.0	2831.5
4299	5032.3	16774.0	4409.5	9412.2	14736.0	0.0	8935.9	8168.7	0.0	6066.8	15548.3	14763.2
4298	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4295	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6102.9	0.0	0.0	0.0
4297	4386.8	0.0	2446.0	2601.7	0.0	0.0	2402.7	0.0	0.0	2170.0	0.0	2997.5
4296	13179.6	13195.6	9390.0	10874.3	11751.4	10989.3	7833.9	13302.1	10561.5	10165.6	9063.5	12048.9
4291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4293	2366.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4292	0.0	0.0	0.0	0.0	0.0	0.0	0.0	940.0	0.0	0.0	0.0	0.0
23381	0.0	0.0	1032.8	0.0	0.0	0.0	0.0	3523.3	0.0	0.0	0.0	0.0
23380	0.0	3590.7	0.0	0.0	0.0	0.0	0.0	0.0	4884.1	5349.8	0.0	1935.4
23383	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
23382	0.0	0.0	0.0	0.0	0.0	0.0	1613.2	0.0	0.0	722.5	0.0	1422.5
23385	4611.7	7659.5	5714.6	0.0	6878.6	0.0	8586.5	2542.1	5271.3	4136.0	0.0	4045.2
23384	0.0	0.0	0.0	2156.9	0.0	4757.3	0.0	1938.4	0.0	2480.7	0.0	2178.4
23387	3107.9	0.0	0.0	3892.4	0.0	0.0	2873.2	3419.7	5429.4	2880.8	0.0	3666.4
23386	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
23389	4507.4	0.0	3439.4	0.0	0.0	0.0	0.0	1050.0	4204.8	2414.9	1758.6	3830.8
101060453	0.0	0.0	0.0	4668.3	3940.2	4945.8	1844.1	0.0	2622.2	5279.9	0.0	0.0
101060455	10465.9	7944.0	6456.0	8568.4	0.0	0.0	20405.2	18073.6	26378.8	11972.2	10684.9	19068.5
100289561	4651.6	3009.4	5366.0	0.0	3024.4	0.0	2258.7	5226.2	0.0	0.0	0.0	4052.9
7587	960.0	0.0	0.0	0.0	4557.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0
81563	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
81565	0.0	0.0	0.0	0.0	4643.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0
81566	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2065.0	0.0	1479.1	0.0	2744.5
81569	0.0	2823.6	0.0	0.0	0.0	0.0	0.0	0.0	3596.8	0.0	0.0	0.0
4741	0.0	1884.3	0.0	0.0	2170.8	0.0	0.0	0.0	3535.7	0.0	0.0	0.0
4747	0.0	0.0	0.0	0.0	0.0	4105.5	0.0	0.0	0.0	0.0	0.0	0.0
4745	0.0	0.0	0.0	2717.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1314.8
4744	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
55643	40831.1	10727.0	20833.5	0.0	0.0	10474.9	16622.1	16956.5	0.0	16412.0	0.0	14317.4
5869	5405.6	9880.0	5930.6	8380.5	0.0	0.0	6369.0	4731.9	0.0	3348.3	9086.7	4097.0
5868	3087.5	3756.5	7381.0	3280.8	0.0	3736.7	5620.9	4403.7	4643.6	5263.6	7976.3	5172.0
101060234	0.0	0.0	0.0	5184.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
101060235	0.0	0.0	1920.4	2418.4	0.0	0.0	0.0	1417.4	0.0	0.0	0.0	0.0
5867	0.0	0.0	0.0	3659.2	0.0	0.0	0.0	0.0	0.0	0.0	2119.0	0.0
101060230	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2278.8	0.0	0.0	0.0
5860	0.0	0.0	0.0	3362.9	2397.0	0.0	0.0	2283.4	0.0	2874.7	4827.9	1779.3
5863	4415.7	0.0	7704.7	0.0	3861.7	0.0	9113.3	3378.1	7784.6	0.0	0.0	5658.7
5862	0.0	0.0	0.0	0.0	0.0	0.0	3161.1	3217.1	0.0	2034.9	0.0	1826.6
56941	0.0	0.0	0.0	3393.9	0.0	3763.7	3806.1	0.0	9269.9	1908.8	0.0	0.0
56848	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6203	146605.8	191662.9	112010.6	145103.4	201939.9	174551.2	139889.3	96306.9	149046.9	128514.3	171022.5	89017.8
10434	0.0	5239.2	6168.5	6531.1	5668.8	3462.6	6110.1	3880.2	0.0	6724.5	5611.1	6295.7
2182	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1724.5	0.0	0.0	0.0	0.0
2181	0.0	0.0	3454.0	0.0	0.0	0.0	0.0	0.0	0.0	1371.1	0.0	1732.0
2180	0.0	2816.0	0.0	1803.0	0.0	0.0	0.0	1556.4	0.0	1733.8	0.0	0.0
2186	7928.4	5856.9	5460.9	7600.6	4168.9	2035.2	4697.3	8301.7	8149.8	7203.9	0.0	5470.2
2185	15633.1	0.0	33820.9	3287.3	13574.9	24839.4	32821.5	10940.6	24363.1	3662.5	0.0	32511.2
4609	12176.2	9195.3	6153.3	13047.5	2086.6	6110.8	2385.0	5287.6	7757.7	19596.9	6097.6	4261.4
4606	0.0	3494.1	3917.5	3084.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4607	0.0	0.0	2851.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2189	4617.1	4727.8	3983.7	0.0	5812.7	0.0	0.0	5802.8	0.0	7922.9	0.0	4674.2
4605	3154.4	3998.1	0.0	0.0	6308.5	0.0	0.0	7089.9	6854.9	8249.4	0.0	2385.3
4602	40949.4	24564.6	21170.2	27987.8	14035.9	18875.9	22861.5	28321.3	43584.6	46375.5	36301.0	43659.3
4603	0.0	0.0	0.0	0.0	1484.2	3294.4	0.0	0.0	4925.9	760.6	0.0	0.0
4600	0.0	0.0	3003.9	2863.8	0.0	0.0	7033.5	4351.6	5615.2	1176.9	4258.4	1508.0
4601	0.0	3925.4	2586.6	4387.8	4142.6	3367.2	3005.4	4448.1	12447.8	6570.4	6727.2	4623.3
8682	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
27069	5886.7	6620.7	5936.9	0.0	6271.3	0.0	4594.2	0.0	7370.5	2900.0	4706.4	5053.7
6453	0.0	0.0	0.0	4300.8	0.0	0.0	0.0	0.0	0.0	2944.8	0.0	0.0
27235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1436.9	0.0	0.0
27237	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
27236	0.0	0.0	1239.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
27230	7233.8	9168.6	6612.9	10608.9	8331.1	8397.4	8789.2	6332.4	8653.8	7478.9	4354.8	6689.6
27232	5037.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
